province,municipality,barangay
Agusan Del Sur,San Luis,Policarpo
Agusan Del Sur,San Luis,San Isidro
Agusan Del Sur,San Luis,San Pedro
Agusan Del Sur,San Luis,Santa Ines
Agusan Del Sur,San Luis,Santa Rita
Agusan Del Sur,San Luis,Santiago
Agusan Del Sur,San Luis,Wegguam
Agusan Del Sur,Sibagat,Afga
Agusan Del Sur,Sibagat,Anahawan
Agusan Del Sur,Sibagat,Banagbanag
Agusan Del Sur,Sibagat,Del Rosario
Agusan Del Sur,Sibagat,El Rio
Agusan Del Sur,Sibagat,Ilihan
Agusan Del Sur,Sibagat,Kauswagan
Agusan Del Sur,Sibagat,Kioya
Agusan Del Sur,Sibagat,Kolambugan
Agusan Del Sur,Sibagat,Magkalape
Agusan Del Sur,Sibagat,Magsaysay
Agusan Del Sur,Sibagat,Mahayahay
Agusan Del Sur,Sibagat,New Tubigon
Agusan Del Sur,Sibagat,Padiay
Agusan Del Sur,Sibagat,Perez
Agusan Del Sur,Sibagat,Poblacion
Agusan Del Sur,Sibagat,San Isidro
Agusan Del Sur,Sibagat,San Vicente
Agusan Del Sur,Sibagat,Santa Cruz
Agusan Del Sur,Sibagat,Santa Maria
Agusan Del Sur,Sibagat,Sinai
Agusan Del Sur,Sibagat,Tabon-Tabon
Agusan Del Sur,Sibagat,Tag-Uyango
Agusan Del Sur,Sibagat,Villangit
Agusan Del Sur,Esperanza,Agsabu
Agusan Del Sur,Esperanza,Aguinaldo
Agusan Del Sur,Esperanza,Anolingan
Agusan Del Sur,Esperanza,Bakingking
Agusan Del Sur,Esperanza,Balubo
Agusan Del Sur,Esperanza,Bentahon
Agusan Del Sur,Esperanza,Bunaguit
Agusan Del Sur,Esperanza,Catmonon
Agusan Del Sur,Esperanza,Cebulan
Agusan Del Sur,Esperanza,Concordia
Agusan Del Sur,Esperanza,Crossing Luna
Agusan Del Sur,Esperanza,Cubo
Agusan Del Sur,Esperanza,Dakutan
Agusan Del Sur,Esperanza,Duangan
Agusan Del Sur,Esperanza,Guadalupe
Agusan Del Sur,Esperanza,Guibonon
Agusan Del Sur,Esperanza,Hawilian
Agusan Del Sur,Esperanza,Kalabuan
Agusan Del Sur,Esperanza,Kinamaybay
Agusan Del Sur,Esperanza,Labao
Agusan Del Sur,Esperanza,Langag
Agusan Del Sur,Esperanza,Maasin
Agusan Del Sur,Esperanza,Mac-Arthur
Agusan Del Sur,Esperanza,Mahagcot
Agusan Del Sur,Esperanza,Maliwanag
Agusan Del Sur,Esperanza,Milagros
Agusan Del Sur,Esperanza,Nato
Agusan Del Sur,Esperanza,New Gingoog
Agusan Del Sur,Esperanza,Odiong
Agusan Del Sur,Esperanza,Oro
Agusan Del Sur,Esperanza,Piglawigan
Agusan Del Sur,Esperanza,Poblacion
Agusan Del Sur,Esperanza,Remedios
Agusan Del Sur,Esperanza,Salug
Agusan Del Sur,Esperanza,San Isidro
Agusan Del Sur,Esperanza,San Jose
Agusan Del Sur,Esperanza,San Toribio
Agusan Del Sur,Esperanza,San Vicente
Agusan Del Sur,Esperanza,Santa Fe
Agusan Del Sur,Esperanza,Segunda
Agusan Del Sur,Esperanza,Sinakungan
Agusan Del Sur,Esperanza,Tagabase
Agusan Del Sur,Esperanza,Taganahaw
Agusan Del Sur,Esperanza,Tagbalili
Agusan Del Sur,Esperanza,Tahina
Agusan Del Sur,Esperanza,Tandang Sora
Agusan Del Sur,Esperanza,Valentina
Agusan Del Sur,Santa Josefa,Angas
Agusan Del Sur,Santa Josefa,Aurora
Agusan Del Sur,Santa Josefa,Awao
Agusan Del Sur,Santa Josefa,Concepcion
Agusan Del Sur,Santa Josefa,Pag-Asa
Agusan Del Sur,Santa Josefa,Patrocinio
Agusan Del Sur,Santa Josefa,Poblacion
Agusan Del Sur,Santa Josefa,San Jose
Agusan Del Sur,Santa Josefa,Santa Isabel
Agusan Del Sur,Santa Josefa,Sayon
Agusan Del Sur,Santa Josefa,Tapaz
Agusan Del Sur,Veruela,Anitap
Agusan Del Sur,Veruela,Bacay II
Agusan Del Sur,Veruela,Binongan
Agusan Del Sur,Veruela,Caigangan
Agusan Del Sur,Veruela,Candiis
Agusan Del Sur,Veruela,Del Monte
Agusan Del Sur,Veruela,Don Mateo
Agusan Del Sur,Veruela,Katipunan
Agusan Del Sur,Veruela,La Fortuna
Agusan Del Sur,Veruela,Limot
Agusan Del Sur,Veruela,Magsaysay
Agusan Del Sur,Veruela,Masayan
Agusan Del Sur,Veruela,Poblacion
Agusan Del Sur,Veruela,Sampaguita
Agusan Del Sur,Veruela,San Gabriel
Agusan Del Sur,Veruela,Santa Cruz
Agusan Del Sur,Veruela,Santa Emelia
Agusan Del Sur,Veruela,Sawagan
Agusan Del Sur,Veruela,Sinobong
Agusan Del Sur,Veruela,Sisimon
Agusan Del Sur,Talacogon,Batucan
Agusan Del Sur,Talacogon,Buenagracia
Agusan Del Sur,Talacogon,Causwagan
Agusan Del Sur,Talacogon,Culi
Agusan Del Sur,Talacogon,Del Monte
Agusan Del Sur,Talacogon,Desamparados
Agusan Del Sur,Talacogon,La Flora
Agusan Del Sur,Talacogon,Labnig
Agusan Del Sur,Talacogon,Maharlika
Agusan Del Sur,Talacogon,Marbon
Agusan Del Sur,Talacogon,Sabang Gibung
Agusan Del Sur,Talacogon,San Agustin (Pob.)
Agusan Del Sur,Talacogon,San Isidro (Pob.)
Agusan Del Sur,Talacogon,San Nicolas (Pob.)
Agusan Del Sur,Talacogon,Zamora
Agusan Del Sur,Talacogon,Zillovia
Agusan Del Sur,Trento,Basa
Agusan Del Sur,Trento,Cebolin
Agusan Del Sur,Trento,Cuevas
Agusan Del Sur,Trento,Kapatungan
Agusan Del Sur,Trento,Langkila-An
Agusan Del Sur,Trento,Manat
Agusan Del Sur,Trento,New Visayas
Agusan Del Sur,Trento,Pangyan
Agusan Del Sur,Trento,Poblacion
Agusan Del Sur,Trento,Pulang-Lupa
Agusan Del Sur,Trento,Salvacion
Agusan Del Sur,Trento,San Ignacio
Agusan Del Sur,Trento,San Isidro
Agusan Del Sur,Trento,San Roque
Agusan Del Sur,Trento,Santa Maria
Agusan Del Sur,Trento,Tudela
Aklan,Balete,Aranas
Aklan,Balete,Arcangel
Aklan,Balete,Calizo
Aklan,Balete,Cortes
Aklan,Balete,Feliciano
Aklan,Balete,Fulgencio
Aklan,Balete,Guanko
Aklan,Balete,Morales
Aklan,Balete,Oquendo
Aklan,Balete,Poblacion
Aklan,Madalag,Alaminos
Aklan,Madalag,Alas-As
Aklan,Madalag,Bacyang
Aklan,Madalag,Balactasan
Aklan,Madalag,Cabangahan
Aklan,Madalag,Cabilawan
Aklan,Madalag,Catabana
Aklan,Madalag,Dit-Ana
Aklan,Madalag,Galicia
Aklan,Madalag,Guinatu-An
Aklan,Madalag,Logohon
Aklan,Madalag,Mamba
Aklan,Madalag,Maria Cristina
Aklan,Madalag,Medina
Aklan,Madalag,Mercedes
Aklan,Madalag,Napnot
Aklan,Madalag,Pang-Itan
Aklan,Madalag,Paningayan
Aklan,Madalag,Panipiason
Aklan,Madalag,Poblacion
Aklan,Madalag,San Jose
Aklan,Madalag,Singay
Aklan,Madalag,Talangban
Aklan,Madalag,Talimagao
Aklan,Madalag,Tigbawan
Aklan,Buruanga,Alegria
Aklan,Buruanga,Bagongbayan
Aklan,Buruanga,Balusbos
Aklan,Buruanga,Bel-Is
Aklan,Buruanga,Cabugan
Aklan,Buruanga,El Progreso
Aklan,Buruanga,Habana
Aklan,Buruanga,Katipunan
Aklan,Buruanga,Mayapay
Aklan,Buruanga,Nazareth
Aklan,Buruanga,Panilongan
Aklan,Buruanga,Poblacion
Aklan,Buruanga,Santander
Aklan,Buruanga,Tag-Osip
Aklan,Buruanga,Tigum
Aklan,Kalibo,Andagaw
Aklan,Kalibo,Bachaw Norte
Aklan,Kalibo,Bachaw Sur
Aklan,Kalibo,Briones
Aklan,Kalibo,Buswang New
Aklan,Kalibo,Buswang Old
Aklan,Kalibo,Caano
Aklan,Kalibo,Estancia
Aklan,Kalibo,Linabuan Norte
Aklan,Kalibo,Mabilo
Aklan,Kalibo,Mobo
Aklan,Kalibo,Nalook
Aklan,Kalibo,Poblacion
Aklan,Kalibo,Pook
Aklan,Kalibo,Tigayon
Aklan,Kalibo,Tinigaw
Aklan,Batan,Ambolong
Aklan,Batan,Angas
Aklan,Batan,Bay-Ang
Aklan,Batan,Cabugao
Aklan,Batan,Caiyang
Aklan,Batan,Camaligan
Aklan,Batan,Camanci
Aklan,Batan,Ipil
Aklan,Batan,Lalab
Aklan,Batan,Lupit
Aklan,Batan,Magpag-Ong
Aklan,Batan,Magubahay
Aklan,Batan,Mambuquiao
Aklan,Batan,Man-Up
Aklan,Batan,Mandong
Aklan,Batan,Napti
Aklan,Batan,Palay
Aklan,Batan,Poblacion
Aklan,Batan,Songcolan
Aklan,Batan,Tabon
Aklan,Lezo,Agcawilan
Aklan,Lezo,Bagto
Aklan,Lezo,Bugasongan
Aklan,Lezo,Carugdog
Aklan,Lezo,Cogon
Aklan,Lezo,Ibao
Aklan,Lezo,Mina
Aklan,Lezo,Poblacion
Aklan,Lezo,Santa Cruz
Aklan,Lezo,Santa Cruz Bigaa
Aklan,Lezo,Silakat-Nonok
Aklan,Lezo,Tayhawan
Aklan,Banga,Agbanawan
Aklan,Banga,Bacan
Aklan,Banga,Badiangan
Aklan,Banga,Cerrudo
Aklan,Banga,Cupang
Aklan,Banga,Daguitan
Aklan,Banga,Daja Norte
Aklan,Banga,Daja Sur
Aklan,Banga,Dingle
Aklan,Banga,Jumarap
Aklan,Banga,Lapnag
Aklan,Banga,Libas
Aklan,Banga,Linabuan Sur
Aklan,Banga,Mambog
Aklan,Banga,Mangan
Aklan,Banga,Muguing
Aklan,Banga,Pagsanghan
Aklan,Banga,Palale
Aklan,Banga,Poblacion
Aklan,Banga,Polo
Aklan,Banga,Polocate
Aklan,Banga,San Isidro
Aklan,Banga,Sibalew
Aklan,Banga,Sigcay
Aklan,Banga,Taba-Ao
Aklan,Banga,Tabayon
Aklan,Banga,Tinapuay
Aklan,Banga,Torralba
Aklan,Banga,Ugsod
Aklan,Banga,Venturanza
Aklan,New Washington,Candelaria
Aklan,New Washington,Cawayan
Aklan,New Washington,Dumaguit
Aklan,New Washington,Fatima
Aklan,New Washington,Guinbaliwan
Aklan,New Washington,Jalas
Aklan,New Washington,Jugas
Aklan,New Washington,Lawa-An
Aklan,New Washington,Mabilo
Aklan,New Washington,Mataphao
Aklan,New Washington,Ochando
Aklan,New Washington,Pinamuk-An
Aklan,New Washington,Poblacion
Aklan,New Washington,Polo
Aklan,New Washington,Puis
Aklan,New Washington,Tambak
Aklan,Libacao,Agmailig
Aklan,Libacao,Alfonso XII
Aklan,Libacao,Batobato
Aklan,Libacao,Bonza
Aklan,Libacao,Calacabian
Aklan,Libacao,Calamcan
Aklan,Libacao,Can-Awan
Aklan,Libacao,Casit-An
Aklan,Libacao,Dalagsa-An
Aklan,Libacao,Guadalupe
Aklan,Libacao,Janlud
Aklan,Libacao,Julita
Aklan,Libacao,Luctoga
Aklan,Libacao,Magugba
Aklan,Libacao,Manika
Aklan,Libacao,Ogsip
Aklan,Libacao,Ortega
Aklan,Libacao,Oyang
Aklan,Libacao,Pampango
Aklan,Libacao,Pinonoy
Aklan,Libacao,Poblacion
Aklan,Libacao,Rivera
Aklan,Libacao,Rosal
Aklan,Libacao,Sibalew
Aklan,Altavas,Cabangila
Aklan,Altavas,Cabugao
Aklan,Altavas,Catmon
Aklan,Altavas,Dalipdip
Aklan,Altavas,Ginictan
Aklan,Altavas,Linayasan
Aklan,Altavas,Lumaynay
Aklan,Altavas,Lupo
Aklan,Altavas,Man-Up
Aklan,Altavas,Odiong
Aklan,Altavas,Poblacion
Aklan,Altavas,Quinasay-An
Aklan,Altavas,Talon
Aklan,Altavas,Tibiao
Aklan,Ibajay,Agbago
Aklan,Ibajay,Agdugayan
Aklan,Ibajay,Antipolo
Aklan,Ibajay,Aparicio
Aklan,Ibajay,Aquino
Aklan,Ibajay,Aslum
Aklan,Ibajay,Bagacay
Aklan,Ibajay,Batuan
Aklan,Ibajay,Buenavista
Aklan,Ibajay,Bugtongbato
Aklan,Ibajay,Cabugao
Aklan,Ibajay,Capilijan
Aklan,Ibajay,Colongcolong
Aklan,Ibajay,Laguinbanua
Aklan,Ibajay,Mabusao
Aklan,Ibajay,Malindog
Aklan,Ibajay,Maloco
Aklan,Ibajay,Mina-A
Aklan,Ibajay,Monlaque
Aklan,Ibajay,Naile
Aklan,Ibajay,Naisud
Aklan,Ibajay,Naligusan
Aklan,Ibajay,Ondoy
Aklan,Ibajay,Poblacion
Aklan,Ibajay,Polo
Aklan,Ibajay,Regador
Aklan,Ibajay,Rivera
Aklan,Ibajay,Rizal
Aklan,Ibajay,San Isidro
Aklan,Ibajay,San Jose
Aklan,Ibajay,Santa Cruz
Aklan,Ibajay,Tagbaya
Aklan,Ibajay,Tul-Ang
Aklan,Ibajay,Unat
Aklan,Ibajay,Yawan
Aklan,Nabas,Alimbo-Baybay
Aklan,Nabas,Buenafortuna
Aklan,Nabas,Buenasuerte
Aklan,Nabas,Buenavista
Aklan,Nabas,Gibon
Aklan,Nabas,Habana
Aklan,Nabas,Laserna
Aklan,Nabas,Libertad
Aklan,Nabas,Magallanes
Aklan,Nabas,Matabana
Aklan,Nabas,Nagustan
Aklan,Nabas,Pawa
Aklan,Nabas,Pinatuad
Aklan,Nabas,Poblacion
Aklan,Nabas,Rizal
Aklan,Nabas,Solido
Aklan,Nabas,Tagororoc
Aklan,Nabas,Toledo
Aklan,Nabas,Unidos
Aklan,Nabas,Union
Aklan,Malay,Argao
Aklan,Malay,Balusbus
Aklan,Malay,Cabulihan
Aklan,Malay,Caticlan
Aklan,Malay,Cogon
Aklan,Malay,Cubay Norte
Aklan,Malay,Cubay Sur
Aklan,Malay,Dumlog
Aklan,Malay,Motag
Aklan,Malay,Naasug
Aklan,Malay,Nabaoy
Aklan,Malay,Napaan
Aklan,Malay,Poblacion
Aklan,Malay,San Viray
Aklan,Malinao,Banaybanay
Aklan,Malinao,Biga-A
Aklan,Malinao,Bulabud
Aklan,Malinao,Cabayugan
Aklan,Malinao,Capataga
Aklan,Malinao,Cogon
Aklan,Malinao,Dangcalan
Aklan,Malinao,Kinalangay Nuevo
Aklan,Malinao,Kinalangay Viejo
Aklan,Malinao,Lilo-An
Aklan,Malinao,Malandayon
Aklan,Malinao,Manhanip
Aklan,Malinao,Navitas
Aklan,Malinao,Osman
Aklan,Malinao,Poblacion
Aklan,Malinao,Rosario
Aklan,Malinao,San Dimas
Aklan,Malinao,San Ramon
Aklan,Malinao,San Roque
Aklan,Malinao,Sipac
Aklan,Malinao,Sugnod
Aklan,Malinao,Tambuan
Aklan,Malinao,Tigpalas
Aklan,Tangalan,Afga
Aklan,Tangalan,Baybay
Aklan,Tangalan,Dapdap
Aklan,Tangalan,Dumatad
Aklan,Tangalan,Jawili
Aklan,Tangalan,Lanipga
Aklan,Tangalan,Napatag
Aklan,Tangalan,Panayakan
Aklan,Tangalan,Poblacion
Aklan,Tangalan,Pudiot
Aklan,Tangalan,Tagas
Aklan,Tangalan,Tamalagon
Aklan,Tangalan,Tamokoe
Aklan,Tangalan,Tondog
Aklan,Tangalan,Vivo
Aklan,Makato,Agbalogo
Aklan,Makato,Aglucay
Aklan,Makato,Alibagon
Aklan,Makato,Bagong Barrio
Aklan,Makato,Baybay
Aklan,Makato,Cabatanga
Aklan,Makato,Cajilo
Aklan,Makato,Calangcang
Aklan,Makato,Calimbajan
Aklan,Makato,Castillo
Aklan,Makato,Cayangwan
Aklan,Makato,Dumga
Aklan,Makato,Libang
Aklan,Makato,Mantiguib
Aklan,Makato,Poblacion
Aklan,Makato,Tibiawan
Aklan,Makato,Tina
Aklan,Makato,Tugas
Aklan,Numancia,Albasan
Aklan,Numancia,Aliputos
Aklan,Numancia,Badio
Aklan,Numancia,Bubog
Aklan,Numancia,Bulwang
Aklan,Numancia,Camanci Norte
Aklan,Numancia,Camanci Sur
Aklan,Numancia,Dongon East
Aklan,Numancia,Dongon West
Aklan,Numancia,Joyao-Joyao
Aklan,Numancia,Laguinbanua East
Aklan,Numancia,Laguinbanua West
Aklan,Numancia,Marianos
Aklan,Numancia,Navitas
Aklan,Numancia,Poblacion
Aklan,Numancia,Pusiw
Aklan,Numancia,Tabangka
Albay,Bacacay,Baclayon
Albay,Bacacay,Banao
Albay,Bacacay,Barangay 1 (Pob.)
Albay,Bacacay,Barangay 10 (Pob.)
Albay,Bacacay,Barangay 11 (Pob.)
Albay,Bacacay,Barangay 12 (Pob.)
Albay,Bacacay,Barangay 13 (Pob.)
Albay,Bacacay,Barangay 14 (Pob.)
Albay,Bacacay,Barangay 2 (Pob.)
Albay,Bacacay,Barangay 3 (Pob.)
Albay,Bacacay,Barangay 4 (Pob.)
Albay,Bacacay,Barangay 5 (Pob.)
Albay,Bacacay,Barangay 6 (Pob.)
Albay,Bacacay,Barangay 7 (Pob.)
Albay,Bacacay,Barangay 8 (Pob.)
Albay,Bacacay,Barangay 9 (Pob.)
Albay,Bacacay,Bariw
Albay,Bacacay,Basud
Albay,Bacacay,Bayandong
Albay,Bacacay,Bonga (Upper)
Albay,Bacacay,Buang
Albay,Bacacay,Busdac (San Jose)
Albay,Bacacay,Cabasan
Albay,Bacacay,Cagbulacao
Albay,Bacacay,Cagraray
Albay,Bacacay,Cajogutan
Albay,Bacacay,Cawayan
Albay,Bacacay,Damacan
Albay,Bacacay,Gubat Ilawod
Albay,Bacacay,Gubat Iraya
Albay,Bacacay,Hindi
Albay,Bacacay,Igang
Albay,Bacacay,Langaton
Albay,Bacacay,Manaet
Albay,Bacacay,Mapulang Daga
Albay,Bacacay,Mataas
Albay,Bacacay,Misibis
Albay,Bacacay,Nahapunan
Albay,Bacacay,Namanday
Albay,Bacacay,Namantao
Albay,Bacacay,Napao
Albay,Bacacay,Panarayon
Albay,Bacacay,Pigcobohan
Albay,Bacacay,Pili Ilawod
Albay,Bacacay,Pili Iraya
Albay,Bacacay,Pongco (Lower Bonga)
Albay,Bacacay,San Pablo
Albay,Bacacay,San Pedro
Albay,Bacacay,Sogod
Albay,Bacacay,Sula
Albay,Bacacay,Tambilagao (Tambognon)
Albay,Bacacay,Tambongon (Tambilagao)
Albay,Bacacay,Tanagan
Albay,Bacacay,Uson
Albay,Bacacay,Vinisitahan-Basud (Mainland)
Albay,Bacacay,Vinisitahan-Napao (Island)
Albay,Legazpi,Bgy. 1 - Em's Barrio (Pob.)
Albay,Legazpi,Bgy. 10 - Cabugao
Albay,Legazpi,Bgy. 11 - Maoyod Pob. (Bgy. 10 And 11)
Albay,Legazpi,Bgy. 12 - Tula-Tula (Pob.)
Albay,Legazpi,Bgy. 13 - Ilawod West Pob. (Ilawod 1)
Albay,Legazpi,Bgy. 14 - Ilawod Pob. (Ilawod 2)
Albay,Legazpi,Bgy. 15 - Ilawod East Pob. (Ilawod 3)
Albay,Legazpi,Bgy. 16 - Kawit-East Washington Drive (Pob.)
Albay,Legazpi,Bgy. 17 - Rizal Sreet. Ilawod (Pob.)
Albay,Legazpi,Bgy. 18 - Cabagnan West (Pob.)
Albay,Legazpi,Bgy. 19 - Cabagnan
Albay,Legazpi,Bgy. 2 - Em's Barrio South (Pob.)
Albay,Legazpi,Bgy. 20 - Cabagnan East (Pob.)
Albay,Legazpi,Bgy. 21 - Binanuahan West (Pob.)
Albay,Legazpi,Bgy. 22 - Binanuahan East (Pob.)
Albay,Legazpi,Bgy. 23 - Imperial Court Subd. (Pob.)
Albay,Legazpi,Bgy. 24 - Rizal Street
Albay,Legazpi,Bgy. 25 - Lapu-Lapu (Pob.)
Albay,Legazpi,Bgy. 26 - Dinagaan (Pob.)
Albay,Legazpi,Bgy. 27 - Victory Village South (Pob.)
Albay,Legazpi,Bgy. 28 - Victory Village North (Pob.)
Albay,Legazpi,Bgy. 29 - Sabang (Pob.)
Albay,Legazpi,Bgy. 3 - Em's Barrio East (Pob.)
Albay,Legazpi,Bgy. 30 - Pigcale (Pob.)
Albay,Legazpi,Bgy. 31 - Centro-Baybay (Pob.)
Albay,Legazpi,Bgy. 32 - San Roque (Bgy. 66)
Albay,Legazpi,Bgy. 33 - Pnr-Penaranda St.-Iraya (Pob.)
Albay,Legazpi,Bgy. 34 - Oro Site-Magallanes St. (Pob.)
Albay,Legazpi,Bgy. 35 - Tinago (Pob.)
Albay,Legazpi,Bgy. 36 - Kapantawan (Pob.)
Albay,Legazpi,Bgy. 37 - Bitano (Pob.)
Albay,Legazpi,Bgy. 38 - Gogon (Bgy. 54)
Albay,Legazpi,Bgy. 39 - Bonot (Pob.)
Albay,Legazpi,Bgy. 4 - Sagpon Pob. (Sagpon 1)
Albay,Legazpi,Bgy. 40 - Cruzada (Bgy. 52)
Albay,Legazpi,Bgy. 41 - Bogtong (Bgy. 45)
Albay,Legazpi,Bgy. 42 - Rawis (Bgy. 65)
Albay,Legazpi,Bgy. 43 - Tamaoyan (Bgy. 67)
Albay,Legazpi,Bgy. 44 - Pawa (Bgy. 61)
Albay,Legazpi,Bgy. 45 - Dita (Bgy. 51)
Albay,Legazpi,Bgy. 46 - San Joaquin (Bgy. 64)
Albay,Legazpi,Bgy. 47 - Arimbay
Albay,Legazpi,Bgy. 48 - Bagong Abre (Bgy. 42)
Albay,Legazpi,Bgy. 49 - Bigaa (Bgy. 44)
Albay,Legazpi,Bgy. 5 - Sagmin Pob. (Sagpon 2)
Albay,Legazpi,Bgy. 50 - Padang (Bgy. 60)
Albay,Legazpi,Bgy. 51 - Buyuan (Bgy. 49)
Albay,Legazpi,Bgy. 52 - Matanag
Albay,Legazpi,Bgy. 53 - Bonga (Bgy. 48)
Albay,Legazpi,Bgy. 54 - Mabinit (Bgy. 59)
Albay,Legazpi,Bgy. 55 - Estanza (Bgy. 53)
Albay,Legazpi,Bgy. 56 - Taysan (Bgy. 68)
Albay,Legazpi,Bgy. 57 - Dap-Dap (Bgy. 69)
Albay,Legazpi,Bgy. 58 - Buragwis
Albay,Legazpi,Bgy. 59 - Puro (Bgy. 63)
Albay,Legazpi,Bgy. 6 - Banadero Pob. (Sagpon 3)
Albay,Legazpi,Bgy. 60 - Lamba
Albay,Legazpi,Bgy. 61 - Maslog (Bgy. 58)
Albay,Legazpi,Bgy. 62 - Homapon (Bgy. 55)
Albay,Legazpi,Bgy. 63 - Mariawa (Bgy. 56)
Albay,Legazpi,Bgy. 64 - Bagacay (Bgy. 41 Bagacay)
Albay,Legazpi,Bgy. 65 - Imalnod (Bgy. 57)
Albay,Legazpi,Bgy. 66 - Banquerohan (Bgy. 43)
Albay,Legazpi,Bgy. 67 - Bariis (Bgy. 46)
Albay,Legazpi,Bgy. 68 - San Francisco (Bgy. 62)
Albay,Legazpi,Bgy. 69 - Buenavista (Bgy.47)
Albay,Legazpi,Bgy. 7 - Bano (Pob.)
Albay,Legazpi,Bgy. 70 - Cagbacong (Bgy. 50)
Albay,Legazpi,Bgy. 8 - Bagumbayan (Pob.)
Albay,Legazpi,Bgy. 9 - Pinaric (Pob.)
Albay,Jovellar,Aurora Pob. (Bgy. 6)
Albay,Jovellar,Bagacay
Albay,Jovellar,Bautista
Albay,Jovellar,Cabraran
Albay,Jovellar,Calzada Pob. (Bgy. 7)
Albay,Jovellar,Del Rosario
Albay,Jovellar,Estrella
Albay,Jovellar,Florista
Albay,Jovellar,Mabini Pob. (Bgy. 2)
Albay,Jovellar,Magsaysay Pob (Bgy. 4)
Albay,Jovellar,Mamlad
Albay,Jovellar,Maogog
Albay,Jovellar,Mercado Pob. (Bgy. 5)
Albay,Jovellar,Plaza Pob. (Bgy. 3)
Albay,Jovellar,Quitinday Pob. (Bgy. 8)
Albay,Jovellar,Rizal Pob. (Bgy. 1)
Albay,Jovellar,Salvacion
Albay,Jovellar,San Isidro
Albay,Jovellar,San Roque
Albay,Jovellar,San Vicente
Albay,Jovellar,Sinagaran
Albay,Jovellar,Villa Paz
Albay,Jovellar,White Deer Pob. (Bgy. 9)
Albay,Libon,Alongong
Albay,Libon,Apud
Albay,Libon,Bacolod
Albay,Libon,Bariw
Albay,Libon,Bonbon
Albay,Libon,Buga
Albay,Libon,Bulusan
Albay,Libon,Burabod
Albay,Libon,Caguscos
Albay,Libon,East Carisac
Albay,Libon,Harigue
Albay,Libon,Libtong
Albay,Libon,Linao
Albay,Libon,Mabayawas
Albay,Libon,Macabugos
Albay,Libon,Magallang
Albay,Libon,Malabiga
Albay,Libon,Marayag
Albay,Libon,Matara
Albay,Libon,Molosbolos
Albay,Libon,Natasan
Albay,Libon,Nino Jesus (Santo Nino Jesus)
Albay,Libon,Nogpo
Albay,Libon,Pantao
Albay,Libon,Rawis
Albay,Libon,Sagrada Familia
Albay,Libon,Salvacion
Albay,Libon,Sampongan
Albay,Libon,San Agustin
Albay,Libon,San Antonio
Albay,Libon,San Isidro
Albay,Libon,San Jose
Albay,Libon,San Pascual
Albay,Libon,San Ramon
Albay,Libon,San Vicente
Albay,Libon,Santa Cruz
Albay,Libon,Talin-Talin
Albay,Libon,Tambo
Albay,Libon,Villa Petrona
Albay,Libon,West Carisac
Albay,Libon,Zone I (Pob.)
Albay,Libon,Zone II (Pob.)
Albay,Libon,Zone III (Pob.)
Albay,Libon,Zone IV (Pob.)
Albay,Libon,Zone V (Pob.)
Albay,Libon,Zone VI (Pob.)
Albay,Libon,Zone VII (Pob.)
Albay,Guinobatan,Agpay
Albay,Guinobatan,Balite
Albay,Guinobatan,Banao
Albay,Guinobatan,Batbat
Albay,Guinobatan,Binogsacan Lower
Albay,Guinobatan,Binogsacan Upper
Albay,Guinobatan,Bololo
Albay,Guinobatan,Bubulusan
Albay,Guinobatan,Calzada
Albay,Guinobatan,Catomag
Albay,Guinobatan,Dona Mercedes
Albay,Guinobatan,Dona Tomasa (Magatol)
Albay,Guinobatan,Ilawod
Albay,Guinobatan,Inamnan Grande
Albay,Guinobatan,Inamnan Pequeno
Albay,Guinobatan,Inascan
Albay,Guinobatan,Iraya
Albay,Guinobatan,Lomacao
Albay,Guinobatan,Maguiron
Albay,Guinobatan,Maipon
Albay,Guinobatan,Malabnig
Albay,Guinobatan,Malipo
Albay,Guinobatan,Malobago
Albay,Guinobatan,Maninila
Albay,Guinobatan,Mapaco
Albay,Guinobatan,Marcial O. Ranola (Cabaloaon)
Albay,Guinobatan,Masarawag
Albay,Guinobatan,Mauraro
Albay,Guinobatan,Minto
Albay,Guinobatan,Morera
Albay,Guinobatan,Muladbucad Grande
Albay,Guinobatan,Muladbucad Pequeno
Albay,Guinobatan,Ongo
Albay,Guinobatan,Palanas
Albay,Guinobatan,Poblacion
Albay,Guinobatan,Pood
Albay,Guinobatan,Quibongbongan
Albay,Guinobatan,Quitago
Albay,Guinobatan,San Francisco
Albay,Guinobatan,San Jose (Ogsong)
Albay,Guinobatan,San Rafael
Albay,Guinobatan,Sinungtan
Albay,Guinobatan,Tandarora
Albay,Guinobatan,Travesia
Albay,Ligao,Abella
Albay,Ligao,Allang
Albay,Ligao,Amtic
Albay,Ligao,Bacong
Albay,Ligao,Bagumbayan
Albay,Ligao,Balanac
Albay,Ligao,Baligang
Albay,Ligao,Barayong
Albay,Ligao,Basag
Albay,Ligao,Batang
Albay,Ligao,Bay
Albay,Ligao,Binanowan
Albay,Ligao,Binatagan (Pob.)
Albay,Ligao,Bobonsuran
Albay,Ligao,Bonga
Albay,Ligao,Busac
Albay,Ligao,Busay
Albay,Ligao,Cabarian
Albay,Ligao,Calzada (Pob.)
Albay,Ligao,Catburawan
Albay,Ligao,Cavasi
Albay,Ligao,Culliat
Albay,Ligao,Dunao
Albay,Ligao,Francia
Albay,Ligao,Guilid
Albay,Ligao,Herrera
